id,Tweet,Stance
825709581720571905,"need another hit of trainspotting? the sequel, #t2trainspotting is out now. here's my review",-1
825760496838180865,so thankful to have been a part of something so great,-1
826232316347420672,anche lana adora bobby can. not. wait. for. this! #t2trainspotting #chooselife robert carlyle ewan mcgregor...,-1
826294697459068930,happiness is acceptance.,-1
826341642953224192,@t2trainspotting soundtrack curated by #dannyboyle might just be the most perfect movie soundtrack ever put together,-1
826341686150385664,"choose to walk into waves, instead of walking into walls - travelrebel …",-1
826364350533361664,new #trainspotting2 was absolutely unreal,-1
826476166416474112,mt @awakedeborah: fearfully and wonderfully made! by god.,-1
826741384900141056,mt @marylene58: so beautiful and angelic. please .,-1
826809656827850752,. @waterfordit 's #operationtransformation campaign in full swing in the canteen! #horticulture features prominently,-1
828986847829323776,trainspotting,-1
832608019053740032,standing for the voiceless. gen,-1
834067178596999168,the reality of abortion~ you killed your baby!,-1
834402789598040064,"@lewisjj99 good to see you back training buddy, good luck",-1
834591856709230592,one day.... you will wish you had me,-1
834778520974929922,today has been a really good day. i've even been satisfied at myself in fitting room and that never happens.,-1
835128533743710209,cool hike with the kids this morning to dublins highest peak at kippure. even had time for hot chocolate &amp; snacks,-1
836229626754121733,#dakotajohnson advocates #abortion at #oscars #oscars17 with #plannedparenthood pin,-1
836648484736466944,pro-life students will protest barbara bush fundraiser for planned parenthood abortion biz,-1
836686674419576832,"mt @amenditusa: time for new mindset, abolish abortion!",-1
836993229253857281,mt @humancoalition: i chose not to view your life as optional.,-1
837091058353758208,mt @humancoalition: i chose not to view your life as optional.,-1
837116150303449088,mt @patrioticgirl86: the greatest destroyer of love and peace is abortion.,-1
837116402272088065,"mt @amenditusa: new mood,new plan. let america decide!",-1
837117768172359681,mt @humancoalition: i chose not to view your life as optional.,-1
842040888347918336,mt @marylene58: so beautiful and angelic. please .,-1
843135145867706368,@nicolasturgeon - 'you're very welcome in scotland.',-1
844174137383931905,only jesus can heal the pain of .,-1
845058082640220160,"congratulations @students4lifehq on your 10 year anniversary and your 1,000+ campus groups.",-1
845083713314721792,"clergy, community &amp; non-profits at flatbush gardens engaging community about recent senseless shootings. @67clergycouncil",-1
845280523899588608,congratulations @students4lifehq on 10 years of building the #prolife generation &amp; saving lives!,-1
846511249617752065,do you believe life is worth living in every stage? join our team!,-1
847618015776591872,static cling?! check out today's gen news:,-1
847645289095745537,in honor of floor director @realtexasdragon wham's #wakemeupbeforeyougogo blaring pre-show in the studio!,-1
847806656029360128,"pregnancy affects more than a woman. fathers are expecting, too.",-1
848127803291611136,a 25-year-old woman who was not expected to survive speaks out on her mother’s refusal to abort her.,-1
848917421561831424,so grateful to @danwatermeier for introducing lb46 and supporting #chooselife license plates!,-1
849004622102413312,this #catholic university has suspended a #prolife lecturer for opposing #abortion @lifenewshq,-1
849255016519041024,new #prolife law in arizona. gov signs law to protect babies born alive after abortion. | |,-1
854347454443122689,"“words kill, words give life; they’re either poison or fruit—you choose.” proverbs 18:21 msg",-1
854674593927241728,mt @amenditusa: halt this madness_outlaw abortion!,-1
854694620088815617,mt @patrioticgirl86: the greatest destroyer of love and peace is abortion.,-1
854811732275068928,liz stands with planned parenthood that kills 450 girls a day. don't be a hypocrite like elizabeth warren #chooselife fight for the girls.,-1
857286094655770624,press secretary nicole &amp; former sba intern aidan are ready to #sockit2pp! @students4lifehq,-1
857355523620048897,nationwide pro-life protests to occur this weekend,-1
857471113055526912,mt @marylene58: so beautiful and angelic. please .,-1
857714192522018816,talking about living this life through the holy spirit in which i would simply die without.,-1
858038146084241408,edinburgh. half an hour to survive before getting a wee habit,-1
858365927817175040,unborn life_restore true values!,-1
858419777030803457,congratulations to michael knox (left) who took first place at ohio right to life's annual youth oratory contest!,-1
858636114785181697,a letter to people of #life! rt by #lawrencefox gen youth,-1
858842193833807873,"mt @amenditusa: new mood,new plan. let america decide!",-1
859147008619270145,#moses could not see god'sface&amp;live. now we do #christmas rt,-1
861716785732571136,"mothers, fathers &amp; babies deserve better then abortion",-1
861941217512357892,it's coming! #resistance2017 #interninvasion @createdequalorg gen,-1
862471085064847361,pro-choice woman recounts “emotionally scary and dangerous” experience with abortion pill:,-1
862792294180806657,it was epic! #trainspottinglive #chooselife #5stars fan shot with sick boy @ artsdepot,-1
862833480333504513,"pregnant at 16, i rejected abortion — today, i have no regrets:",-1
864919497819512833, for our @irvinewelsh #trainspottinglive at @brightonfringe must end sunday boys and girls!,-1
865917431491022848,already sold out 5/10 shows @themacbelfast for #trainspottinglive with limited availability on the rest! #chooselife belfast!,-1
868274309919322113,victory! maine defeats dangerous bill to legalize assisted suicide,-1
869956468359008256,what one school is doing to counteract the popular show #13reasonswhy about .,-1
870074129143156736,mt @patrioticgirl86: keep me safe lord from the hands of the wicked.,-1
870762285320601600,getting a good night sleep before flying to france in the morning. my chariot awaits @fly2pole @endeavourfund @helpforheroes,-1
871927504252133377,aborted quadruplet babies die with their arms around each other !,-1
872902203618590721,you only have 1 hour &amp; 15 mins left to vote in the,-1
877934310128369669,hi @edinburghcityfc - we got a little inspired by the trainspotting kit video,-1
879055497298665474,my tribute for @georgemichael,-1
879134781740417024,*when someone says abortion is okay*,-1
879779468713361408,attending the #marchforlife last year was affirmation for claudia that she was part of the #prolifegen: @refinery29,-1
879887562894180354,.@gop please vote no on the #bcra and the #ahca. #chooselife like we did and #protectfragilekids by fully funding .,-1
880760076209934337,congress must de-fund planned parenthood immediately petition #prolife #prolifegen #defundpp @lifesite @sflofmass,-1
880859192395014153,@carolfb4 it is so sad that we live in the world where this is actually an issue. #chooselife or death of an unborn child.,-1
880902154692681728,oregon house will vote tomorrow on house bill 3391. please take action to demand: call/email!,-1
882694326777765889,went to see #trainspottinglive tonight in falkirk. best show ive seen cast were phenomenal!,-1
882996117004267520,the #prolifegen stands in defense of baby .,-1
883425772702232577,"@torontopigsave horrendous, keep on doing what your doing",-1
883838222496784385,@freedomchild3 she will be missed. a like gone to soon. rip mary,-1
884830785475416064,@zakzales @hillaryclinton omg! she and all other babies are beautiful!!! thank you lord for life!,-1
884859899859152897,hs in pa denied a students for life group to start. they just got sued. #prolifegen #freespeech @thomasmoresoc,-1
885821270109171712,be a hero and choose life! #beahero #life #chooselife #prolife @redstatewomen @rifrw @crnc @tuckercarlson @floridagop @ten_gop @ncgop,-1
885935685219340289,hanging with the #chewy on this hot summer daze!,-1
886976982440955904,#youngwomenrun: we need you #prolifegen to !,-1
888077314453581824,i was #lovinglife at @lifecharity roadshow today - engaging with so many people about #pregnancy and life in the womb!!!,-1
888536976156119040,at the mid state fair central ca working the #prolife booth representing knights of columbus 2night #smile your mom chose,-1
888680378214567936,let us #pray together now for the unborn,-1
890006937521278976,"tell them: ""we don't want taxpayer funding of abortion or planned parenthood in healthcare!""",-1
869569205988995073,#stlouis ordinance forces churches and #prolife groups to fund #abortions @lifenewshq,-1
826272623629791232,happy quote day 30,-1
815575363111813120,#kumbaya welcomes us to #austriavienna rt #catholiceducation 2 …,-1
842573244511260672,@sickboyt2 @trainspottinghq who here thinks it's no coincidence that revlon starts this campaign when t2 is released!,-1
826994238462246912,super soft but honestly would not trade this experience for the whole entire world,-1
837731275075174401,50 years of abortion is 50 years too many - young people arriving at #spuc50yc to equip themselves to defend life,-1
889275853271642112, bravo!! there are other options for young mothers than .,-1
855545431283159045,"there's always room for #hope. it has to get better - the way we treat each other, and care about each other.",-1
845063988920668160,"#abortion is not an issue of ""choice"" any more than slavery was an issue of ""choice"".",-1
833860323794939909,demand congress take the #nocancerpledge: pass no law that exposes the people to carcinogens.,-1
859087598538641410,"@students4lifehq delivered 196,543 baby socks to capitol hill!",-1
824961512754311169,i've arrived at the #mass4life. it's good to be here with the #prolifegen. the future is life!,-1
886269130579378176,.@lifecharity slams bpas head for ‘abortion just family planning’ claim,-1
854119484705177602,every life matters and life empowers women we're the,-1
824227081223553024,"with the sequel on friday, see where it all started! #trainspotting blu-ray only £6.99! -",-1
826227479383769088,#prolifefeminist #unplannedpregnancy #chooselife #abortion pregnancy and parenting help,-1
840386782256603136,it would be a great day #tcot #pjnet #ccot #rednationrising #chooselife gen,-1
835208458551066624,been a long day after an even longer night! had a great #bathlifeawards - such an awesome event to be involved with,-1
867729027930488833,the corner,-1
825173000911745025,i'll choose these refugees over fear all day...every day.,-1
