id,Tweet,Stance
866831802144616448,"this isn't ""edgy,"" it's perpetuating #rapeculture. dc bar (@dietstartsmon__) is serving ""pill cosby"" cocktails:",1
855822859607748608,why do we live in a society that teaches 'don't get raped' instead of 'don't rape?,1
847136279422779393,"a2:women are told 2 carry pepper spray and not dress a certain way to avoid sexual harassment, this only reinforces",1
844945738886930432,"we oppose #trumpcare because healthcare is a human right, not an accessory.",1
817075976177860608,.@ppfa/@ppawi plays a critical role in the health of my constituents. shuttering this vital org will have a devastating impact.,1
846037462614970369,we can't have it both ways.,1
847995993907789825,pussy-grabbing braggart sends insincere missive about sexual assault awareness month,1
831862380791480320,"judge orders woman not to get pregnant, setting an awful precedent for gov't interference in :",1
856841474490716160,women cannot be empowered without bodily autonomy and access to reproductive health care.,1
846278144525029377,"today i learned that if you own sex toys, it can't be rape.",1
879306104525770752,@sueperkins this makes me feel sick &amp; so angry. what about #lgbtq #abortionrights #nipeaceprocess £1bn should've gone to @nhs,1
878300415426691072,"for all the men who don't believe #rapeculture is a real thing, read this...so you can stop lying to yourself.",1
823572819170783237,week 1 under president trump: @housegop is pushing a bill to take away reproductive healthcare for millions &amp; undermine women’s,1
866727878091694080,jesus christ this is disgusting.,1
815409734186659844,#abortionrights #abortions when stable genetic-siblings &amp; short social tie-marriage jobs-clash modernity lacks bliss,1
823993502484660224,the work @repealeight and @repealproject are doing in #ireland to #repealthe8th is just amazing.,1
879708901679280129,"""the rights of both women and transgender people are under assault"" @dianatourjee",1
878005488348270592,"without consent @itgalzpodcast used rosemary's story to exacerbate #rapeculture , victim blame &amp; show us their internalised misogyny",1
854336910185172992,#shedecides gathered 45 countries in support for women’s #reprorights. #moldova is part of this global movement fighting for women’s rights.,1
857935095465947136,"it's this kind of sexist and patriarchal mentality that underlies and perpetuates mistreatment, abuse &amp; .",1
854844802319478785,"today, at @morehouse we told the world that @itsonusauc! today, we said no to #rapeculture and no to !",1
832993095453179904,"everyone should be able to make decisions about their body, their health, &amp; their future. it starts with education!",1
846039746942058496,we're outraged at #mabeljansen daring to speak of black #rapeculture but we accept @simamkeled referring to a culture of white male violence,1
855091236872605696,"to fellow dems, why #reprorights should be part of any economic agenda plan the party puts forward.",1
833429837196849152,rest in peace 'jane roe'. thx - women will continue to raise their voices to stand up for #reprorights and every woman's right to choose.,1
833382375132274688,#rapejihad in #sweden isn't funny! it's a crisis &amp; should be treated as such.,1
823963083596935168,@jerrybrowngov tells the ca people he will defend health care and defend planned parenthood.,1
815405548044697601,so much for law and order in trump's america.,1
879275483451490304,"truly disturbing #maleviolence #rapeculture ""your bodies belong to us""",1
845833365349576704,#sex is not a sport in which women are the other team. @xtotl on #masculinity &amp;,1
846591679125770240,unacceptable! verbal diarrhea from #congress members does untold damage! this is,1
825076933570523136,we shall overcome with your help. donate to help #repealthe8th and secure women's #reprorights in ireland - thanks!,1
856930814382100480,"lawmakers are pushing for a ""religious freedom"" executive order to restrict #reprorights &amp; legalize discrimination",1
837070232573329408,so excited that women deliver will be among the participants in brussels supporting a woman's right to choose!,1
847820487199686660,"""men can't be trusted to have dinner alone with women who aren't their wives."" same people: ""#rapeculture doesn't exist, snowflakes.""",1
836370350158012416,politicians who don't understand #birthcontrol sure work hard to inhibit access to it.🤔 #reprorights @citypages,1
864914641331335169,reproductive health needs don't disappear in crises @savethechildren,1
845007790125060098,@ppact @emmya2 so representatives for 50.8% of us population are totally absent from #reprorights governing. we have got to fix this.,1
847834708406931456,@vancouversun you just proved why pence doesn't meet alone with women. media makes up crap to bury him however they can. #rapeculture? really?,1
849249561994551297,rape jokes have no place in the junos or anywhere. @cupcakes_n_rap lays out the why.,1
869322208090497024,"this judge's idea of a ""classic rapist"" is horrific.",1
834079535922544640,thank you @governorva and all of you who have fought so hard to protect #reprorights in va. we're all in this together. fight on!,1
847428247990157312,watch this text exchange to see how language can subtly reinforce #rapeculture: v @huffpostwomen @itsonus,1
832046023715471362,thanks to our co legislators &amp; activists working tirelessly to protect #reprorights. you are appreciated!,1
823986559317725185,why we march.,1
849736157151850496,we cannot risk giving judge neil gorsuch the ability to undermine #reprorights. @lani49,1
867836444458590208,thanks @meehancarolanne &amp; @1310news for chatting w/ us about ottawa's anti-abortion flag &amp; protesters,1
880025959294017536,#abortion still carries a #lifesentence in n.ireland - #criminalisation over healthcare @gorettihorgan,1
845855540840296449,"judges need mandatory sexual assault training, mpp says via @torontostar",1
825073356479160320,ohhh... burn!,1
863058686385717250,"east coasters, come on out! i'm speaking @womanprojecthq rally for #reprorights #reprofreedom at the ri state house tomorrow!",1
833756713081794560,"take action now to stop these anti-choice amendments to va's budget, which limit access to repro care:",1
878335558224945152,"#reprorights is super important, for instance. want to know how to take big steps in that area? .",1
845275144952168448,this is .,1
844574222215237632,"#srhr are directly linked to economic rights, independence &amp; empowerment of women &amp; girls",1
857254311360962561,"#reprorights are, and should be, at the center of economic empowerment for women and girls around the world.",1
856602675684581376,"the same men who cry about brown men raping ""their women"" are the same men teaching each other how to rape ""their women.""",1
856836442282237958,women cannot be empowered without reproductive health care access and bodily autonomy.,1
825113671353397248,'shouldnt have such a nice car if you didnt want it stolen',1
876863741173870593,#sb5 would impede medical professionals from doing their jobs properly.,1
880413212411351041,northern irish people will be able to access free abortions in uk. thank you @stellacreasy for your work!,1
866353902324764673,40 #reprorights groups are calling bs on trump’s phony pledge to protect women’s health: #nwhw @thehill,1
824628071366033408,"on monday, trump attacked women's #reprorights surrounded by men. on tuesday, women in congress fought back.",1
848144924964945924,great speech #pinkout day! t/u .@pattymurray for all you do!!,1
825785240945827841,mocking the ?,1
832497858456621056,"follow @projshiloh - an important collaboration between @unishefsiibs, @leedstrs and @aucktheorel",1
848927357012455425,americans do not want a #scotus justice who will attack #reprorights &amp; enshrine trump’s extreme agenda. !,1
864461405541609472,"""adolescent girls need a voice and a choice"" ... including safe abortion!",1
848203467294474242,"women exercising their #reprorights deserve high quality care, not an interrogation. rt if you agree!",1
856197617369350146,word is spreading that #reprorights aren't a sure thing anymore. thanks for supporting us @bayridgedems. we can do this @thisiswharr.,1
823909310107250690,a timely reminder of why we must protect #abortionrights @abortion_rights @cerianjenkins,1
825003118626799616,is this different from what you thought the culture conversation was about?,1
