id,Tweet,Stance
1197275414881882112,chabones de mierda que publican la anulación del #protocoloile ¿qué se meten en nuestras vidas y en nuestros úteros? #abortolegalya URL,F
1197323852809981952,creo que la foto lo dice todo. #abortolegalya URL,F
1197328557220990977,"""macri ya vetó otro protocolo, en la ciudad de buenos aires. ¿entonces la otra vez también hubo un 'problema de procedimiento'?"", agrega USER. ""en 2012 había sido tratado por USER y aprobado por mayoría"". #adosvoces #abortolegalya #protocoloile URL",F
1197329005856395264,"hoy salió un nuevo protocolo de interrupción legal del embarazo y macri, a sólo días de irse, lo anuló. duró menos de 24 horas. este gobierno sigue dejando manchas horribles. #abortolegalya URL",F
1197617051860455427,".USER: ""tienen terror de que las mujeres y personas gestantes avancemos en nuestros derechos"". #protocoloile #abortolegalya URL URL",F
1198789407509229569,"mis deseos para este 25/11: #abortolegalya que renuncie USER que renuncie USER, la ministra de salud de tucumán. el resto vamos viendo. URL",F
1199030672071036929,"quiero recordarles, sobre el tema #abortolegalya , a quienes dicen que debe haber una consulta popular sobre si debe legalizarse o no, que los derechos no se consultan. el aborto es un tema de salud pública que concierne a la mujer y su derecho a elegir sobre su cuerpo.",F
1201139697541627904,"#abortolegalya para todas mis compañeras! mi amiga tuvo que viajar a valdivia para abortar de una manera ""mÁs tranquila"". aún así estamos preocupadxs, no sabemos nada de ella, no tiene plata y se fue asustada. si los hombres abortaran la huea serÍa ley!!!!!!!",F
1201916486669000704,muy felices por haber sido parte del comité organizador del encuentro latinoamericano de mujeres jóvenes #nosotrasdecidimos agradecidas por haber compartido tanto. seguimos en la lucha por toda latinoamérica. 💜💚 #seraley #abortolegalya #abortolegalseguroygratuito URL,F
1202100369792413696,"escribí sobre ""las acompañantes"" mujeres que ayudan a otras durante el proceso de aborto, como USER. espero que puedan compartirlo con las mujeres que lo necesiten, que cada vez exista más información y opciones para abortar. 💚 #abortolegalya URL",F
1202988405807702016,#día12 🍊 recientemente nos compartió nuestra senadora USER que en los primeros siete meses del año la interrupción legal del embarazo (ile) disminuyó un 9% respecto al mismo periodo pero del año 2018. por nuestra derecho a decidir. 💚 #abortolegalya #ddhhenmovimiento URL,F
1203760023752581121,"el colectivo marea verde altas montañas agradece la participación de todas hoy. ❗️ la culpa no era mÍa, ni dÓnde estaba, ni cÓmo vestÍa ❗️ #niunamás #niunamenos #feministas #performance #elvioladorerestu #orizaba #veracruz #mareaverde #mareaverdealtasmontañas #abortolegalya URL",F
1204795470326820865,USER USER el procedimiento es seguro si es en el marco de la ley y de la salubridad. #abortolegalya en todo méxico,F
1205175075965734916,"ya se está leyendo el dictamen que despenaliza el aborto en hidalgo hasta las 12 semanas. vamos por el tercer estado en méxico que respete la vida, la salud y la libertad de las mujeres. 💚💚💚 #abortolegalhidalgo #abortolegalya transmisión aquí: URL",F
1205188773635596288,"me dan asco cuando hablan de salvar las dos vidas. me da asco que vivan en la ignorancia y el privilegio. el aborto sigue y sigue clandestino, no salvan nada, solo quitan libertad. #abortolegalya #abortolegalhidalgo #siguehidalgo",F
1205190460202979328,"hoy se estrena en mendoza ""cuerpos marcados"" la pelicula documental donde cuento por qué es tan importante hablar, contar lo que nos pasa por el cuerpo cuando estamos solas y abortamos en la clandestinidad. y miren lo que es ese banner!!! #abortolegalya #12d 💚✊♀ URL",F
1205229731295178753,"seguimos en pie, no nos vamos a rendir ni hoy ni nunca, la lucha por los derechos de las mujeres sigue 💚💚💚 #seraley #abortolegalya #abortohidalgo URL",F
1205238490159599616,"salud es ministerio (verde), USER nos representa. tenemos #protocoloile y vamos por #abortolegalya 💚",F
1205624416777977857,"1971. miles de mujeres abortaban sin condiciones, muchas morían. era un privilegio de clase. 2019... #abortolegalya URL",F
1205883251220451329,y se perfectamente que quizá pelear desde tw no aporta mas que hacer disgustar o cuestionar los ideales de las personas que no piensan como yo. tómenlo como quieran. yo seguiré apoyando esta lucha hasta donde se me permita. #abortolegalya,F
1206553664971792384,"tengo 5 cajas de anticonceptivos isis mini que no voy a usar. si a alguien le sirven, estoy en caba #abortolegalya #anticonceptivos para no abortar 💚 URL",F
1207022023404347397,"casual, me voy enterando que #mexicoesprovida (sí, sin acento). proteger la vida de miles de mujeres que no pueden pagar un #aborto seguro implica despenalizar su derecho a decidir, por eso yo digo: #abortolegalya",F
1211752836666662914,mi amiga estefanía me regaló el pañuelo verde de la USER escrito en catalán 💚 #seraley #abortolegalya URL,F
1211789362305945600,llueve y parece que ha llovido #abortolegalya URL,F
1162415699840688128,"exigimos que #elsalvador reconozca la inocencia de evelyn, y que haya reparación y #justiciaparaevelyn USER #derechoadecidir #abortolegalya USER USER USER USER USER USER USER URL",F
1163205582691737604,"en el día del niño y la niña, es un buen momento para seguir recordándoles que, justamente, queremos que sean niÑas, no madres. #abortolegalya #niñasnomadres",F
1163274190390251520,"mírenlo, porque lo vale #abortolegalya URL",F
1163532615267360768,"una gran noticia, por fin se ha echo justicia, evelyn hernandez que habia sido acusada de homicidio y pedian 40 años de carcel ha sido absuelta. #porfinjusticiaparaevelyn #abortolegalya #juevesfeministas URL",F
1163549445860012033,una buena noticia: #evelynhernandez fue absuelta después de ser arrestada y acusada en 2016 por tener un aborto espontáneo. hoy en un nuevo juicio sale en libertad. #abortolegalya URL,F
1163959161983504384,"el jueves antes del conversatorio, me invitaron al lanzamiento de la cátedra libre de #abortolegalya de USER, junto a inmensas compañeras a las que admiro y respeto 🤗 porque al closet no volvemos nunca más, seguimos construyendo organización feminista 💚les esperamos! URL",F
1164497435852513280,"#buenjueves feminista en #laplata 💚a las 15.30hs: cátedra libre de #abortolegalya en la facultad de periodismo/unlp, junto a enormes compañeras. 💜a las 18hs: conversamos con USER y USER . estoy chocha 😍 les esperamos! URL",F
1164642460401881089,las comadres brindamos información sobre aborto seguro con medicamentos en todo ecuador. este #juevesverdes les recordamos que en #manabí también acompañamos las decisiones de las mujeres. #abortolibreec #abortolegalya URL,F
1164664661549223942,la mujer decide 💚 la sociedad respeta el estado garantiza #déjamedecidir #juevesverdes #abortolibreec #abortolegalya URL,F
1164840890906677248,"hoy desperté hecha una fuega, podrida de racistas y negadores de la existencia de personas q disienten con las normas definidas x la cultural patriarcal, clerical y neoliberal #feminismoplurinacionalhorizontalinterseccionalydisidente #feminismoparavivir #abortolegalya URL",F
1166468550288130054,"#entérate ::comités impiden acceso al aborto a niñas que fueron violadas en méxico:: ""ningún código penal en ningún momento dice que estos casos deben de pasar por un comité de bioética, esa es una dilación para la atención de las niñas.” URL #abortolegalya",F
1167119537327788034,"¡es hoy! ✊💚 deportistas argentinas convoca al primer pañuelazo de deportistas a favor de la legalización y despenalización del aborto 📍 cenard, miguel b. sánchez 1050 🕟 17:30 ✍️ llevá tu equipo y accesorio deportivo #seráley #deportistasfeministas #abortolegalya URL",F
1167231115326828544,"#caba #pañuelazo #deportistasporelderechoalaborto hoy, en la puerta del cenard se reunieron deportistas argentinas con sus equipos para gritar bien fuerte #abortolegalya 💪🏽💚 USER #seráley #lodeportivosespolitico #abortolegalseguroygratuito URL",F
1168490432487133185,"🎉 comienza #insurgentes insurgentes información alternativa, comunitaria y popular con perspectiva feminista. dejanos tu wsp al 11 3688 2209 #abortolegalya #buenlunes 📻 URL",F
1168569120163618817,"¡este fin de semana, la #mareaverde estuvo en monterrey! fue el último encuentro #hablemosdeaborto de 2019, pero esperamos se vengan muchos más.🥳🥳 ¡será ley! 💚 #abortolegalya #abortolegalparatodoméxico URL",F
1176899766468390914,#abortolegaloaxaca ¡ USER es hora de garantizar los derechos de las mujeres! #abortolegalya #seraleyoaxaca #seráley💚💚 sigue la transmisión de la votación en vivo aquí: URL URL,F
1177751958708461568,por nosotras por las que vienen y por las que nunca volvieron #gritoglobalporabortolegal #abortolegalya 💚🌎 USER URL,F
1177856711278895104,"[hilo] 'día internacional por la despenalización y legalización del aborto' #abortolegalya 💚 en todo el mundo nos movilizamos cada año en torno a esta fecha, para exigir a nuestros gobiernos la despenalización del aborto, el acceso a servicios de aborto seguro público y + URL",F
1178019414115000326,"hoy #28s día por la despenalización del aborto, alrededor de 350 mil mujeres abortan en el perú en situación de clandestinidad, vulnerando así sus derechos reproductivos y sometiéndolas a muerte. por un aborto seguro, legal, gratuito y feminista!✊🏽 #abortolegalya #abortofeminista URL",F
1178115929286303745,en la marcha por la despenalización del aborto a la que convocaron hoy en hmo. como diputada federal lo digo: no se trata de legislar desde perspectivas morales; nuestro deber es atender problemáticas sociales y garantizar el acceso a los ddhh de todas las mujeres #abortolegalya URL,F
1178360879122919424,"las niñas de entre 10 y 14 años de edad, víctimas de violencia sexual, enfrentan muchas barreras para abortar debido a ""la naturalización"" de la maternidad"": URL #niñasnomadres #28s #abortolegal #abortolegalya #salud #abortoessalud #gritoglobalporabortoseguro",F
1178394640329904128,tenemos fuertes e impactantes declaraciones del parque de la madre luego del #28s y la preocupación de meridanos por defender sus derechos...😱 #abortolegalya URL,F
1178735731151388682,"cuando los líderes religiosos, hombres al mando, rechazan el aborto legal, pero vos sabés lo que siente cualquier mujer. ellas no pueden dejar de apoyar el derecho a decidir. digan lo que digan! . #sevaacaer #abortolegalya #religosas #derechos #derechoshumanos #seraley URL",F
1179229537676283905,#abortolegalya 38 son los senadores responsables de los 41 abortos clandestinos de la última hora USER USER USER USER USER USER USER USER USER USER USER USER,F
1179627757438996480,un ejemplo de lo que realmente significa legislar para todxs! más así por favor. #abortolegalya #mareaverdemx #vivaslibresydiversas 💚🏳️‍🌈 URL,F
1179720378991747072,"#abortolegalya #madresiyodecido la decisión de abortar no debe estar influenciada por creencias religiosas o morales. el aborto es una necesidad pública, es responsabilidad del estado crear una política que dignifique a la mujer sobre el derecho a decidir sobre su cuerpo URL",F
1179726460539592704,dale fuerza a la única lista que está 100% a favor del #abortolegalya y venite a copar la #9dejulio con el #fitunidad URL,F
1179818946435796992,le vengo ofreciendo lo que viene siendo el dato duro pa que lo apliquen en su red social favorita cuando invadan lxs zombies provida 💚 #seráleymx #vivasnosqueremos #niunamenos #abortolegalya URL,F
1183129526039134216,#laplataenmarcha | #abortolegalya en el #34encuentro 👉 la USER convocó a un gran #pañuelazo para teñir #laplata de verde 💪🔥💚 #encuentronacionaldemujeres #enm2019 USER URL,F
1183559089332391937,"""no son provida, son antiderechos. no son provida, son pro aborto clandestino. estoy convencido de que las mujeres volverán a las calles y esta vez #seráley”. #delcañodebate #debatear2019 #abortolegalya URL URL",F
1184611726328811520,el aborto clandestino es muerte ☠️ #abortolegalya 💚 URL,F
1186116376253083648,hoy fueron las nacionales de freestyle de argentina y una chica llegó a semis y habló sobre aborto. ¡la maternidad será deseada o no será! 💚 #abortolegalya #roma URL,F
1187438359905554434,nadie puede decidir sobre el cuerpo de una mujer. #abortolegalya,F
1187447640222584833,tan fácil como esto #abortolegalya URL,F
1187525117997473793,esto si me gusta. #abortolegalya URL,F
1187564260588773377,"#abortolegalya en vez de luchar por la “vida” de niños que ni siquiera han nacido, deberían preocuparse por la cantidad de niños abusados, explotados, olvidados, dejen a un lado los moralísimos maricas, y actúen en su realidad",F
1187755609220943872,la maternidad será deseada o no será. #abortolegalya URL,F
1188565606636937218,con nuestro pañuelo! por más y mejor democracia! será ley! #abortolegalya una deuda de nuestra democracia! URL,F
1189568231247433728,"con USER estuvimos revisando la lista de los nuevos ingresantes al congreso para encontrar sus posiciones frente al #abortolegalya es sorprendente lo difÍcil que es saber quienes serÁn nuestros representantes que acabamos de votar. (más aún, saber que opinan) hilo:",F
1192532651883802628,📢 estamos con las compañeras que resisten 🙌🏼💚 #abortolegalya #upaep URL,F
1194767793356447745,¿ya se suscribieron a nuestro #canal de #youtube? les compartimos el #cortometraje que realizamos sobre el #embarazo en la #adolescencia. URL #fundaciónnaiset ☎️ 01800 8386787 y 53360520 📲 5554022998 y 5564527241 USER #seráley #abortolegalya,F
1195186657235857408,más como ella #todassomosmareaverde #abortolegalya URL,F
1197284512419500032,"🙋🏾‍♀️#abortolegalya la secretaría de género de USER celebró que USER haya anunciado que enviará proyecto de ive ""celebramos que se reconozca la necesidad de despenalizar y legalizar el aborto, así como la responsabilidad del estado en garantizar el ejercicio de los derechos"" URL",F
1197306434792415233,"la unica cosa que hicieron bien en 4 años y no les duró ni 1 dia completo. hermoso que sigan obligando a parir a nenas violadas. por suerte, ya se van #abortolegalya",F
1198785664499798017,comisión redactora. que el 2020 sea ley. #abortolegalya URL,F
1198945798135992320,8 de cada 10 embarazos de adolescentes y niñas menores de 15 años fue consecuencia de un abuso sexual. hoy gritamos #niñasnomadres #abortolegalya día de lucha contra la #violenciamachista,F
1198983635069747200,#25denoviembre morir por un aborto clandestino e inseguro es violencia. #nimuertasnipresas #abortolegalya #violenciamachista #violenciadegenero URL,F
1199007143086755841,"⚠ atenciÓn #rosario⚠ por razones climáticas, se reprograma la marcha por el #25n. 📢nos encontramos el lunes 2/12 a las 17 h, en plaza san martín (dorrego y córdoba) para marchar hasta el monumento. #nimuertasnipresas #abortolegalya #vivasnosqueremos URL",F
1199093809721819137,"en la calles nuevamente decimos #niunamenos basta de femicidios, por el #abortolegalya y gritando nuestra solidaridad con la resistencia al #golpedeestadobolivia y la lucha del pueblo chileno URL",F
1199117300588261383,se estrena en marzo USER #abortolegalya 💚💚💚💚💚💚 URL,F
1199144295724244993,¿no les parece que es un poco contradictorio pedir en el mismo tuit #abortolegalya y #niunamenos ? precisamente porque #niunamenos: #salvemoslas2vidas,F
1200488856270917632,"la secretaria de gobernación de USER, USER, publicó una foto usando el pañuelo verde de los promotores del aborto, en el que se lee “#abortoparatodoméxico #abortolegalya. vía USER URL",F
1200937206929645568,ana maría acevedo más presente que nunca en su ciudad natal💚 en #vera con la presencia de su mamá norma cuevas y su papá aroldo román quedó inaugurada la plazoleta en homenaje a ana maría. #justicia #abortolegalya más info ⤵️ URL URL,F
1200960420355493888,"¡la culpa no era mía, ni dónde estaba, ni cómo vestía! ¡el violador eres tÚ! #lastesis resistencia feminista! #elvioladorerestu #elvioladorentucamino #abortolegalya #abortolibreec URL",F
1201013730982547456,"no solo se trata de abortar. se trata de garantizar que cada niño que nazca llegue a un buen hogar, donde sea deseado, esperado y recibido con amor. se trata de darle una vida digna a cada bebé que llegue al mundo. la maternidad será deseada o no será.💚💜 #abortolegalya URL",F
1201916309711155200,'hora resulta que un feto de 12 semanas o menos tiene capacidad de decir si quiere nacer y todo el rollo. esos provida tienen una imaginación muy volátil y audaz. #abortolegalya URL,F
1202010563519373312,"esto confirma que vuelve el ministerio de salud, y estamos a un pasito del aborto legal💚 estemos mas unidas que nunca, que está más cerca de lo que creemos #abortolegalya URL URL",F
1203987760874426368,murió en el hospital san martín de la plata otra mujer víctima de un aborto clandestino. hasta cuándo vamos a seguir permitiendo esto? #abortolegalya,F
1204059821630197766,"no soy fan de los concursos de 'belleza', pero qué importante y qué válido es aprovechar todas las plataformas a las que se accede. este posicionamiento es igual de valioso y valiente que los que se hacen desde el activismo o la academia. #abortolegalya URL",F
1204094440090062849,#laplata murió una mujer por un aborto clandestino. tenía 34 años. las muertes por abortos inseguros clandestinos son evitables. #abortolegalya URL,F
1204142714297757696,otra muerta más por aborto clandestino. otra muerte evitable producto de la falta de políticas públicas de los gob provinciales. otra muerte por legisladorxs que votaron x la calndestinidad. harta de q nuestras vidas no importen. nuestros derechos no se debaten. #abortolegalya,F
1205092140449185793,hidalgo tiene una deuda pendiente con las mujeres #abortolegalya #abortolegalhidalgo hoy puede cambiar USER la historia de las mujeres. URL,F
1205104593136431104,#abortolegalya asumió USER y la respuesta del estado frente a la demanda de acceso igualitario a la salud toma otro rumbo. el reconocimiento a una lucha histórica va acercándose a la fecha en que recuperaremos el estatus de ciudadanas 📢 USER URL URL,F
1205129143626739718,hoy es un día histórico para las mujeres en hidalgo congreso del estado de hidalgo en sus manos está saldar la deuda histórica con las mujeres. #abortolegalhidalgo #seraley #abortolegalya URL,F
1205154094110908416,"hoy se vota en el congreso de hidalgo la iniciativa q propone, igual que en cdmx y oaxaca, despenalizar el aborto hasta las 12 semanas de gestación.pedimos a todUSER lUSER legisladores q den su voto a favor del #derechoadecidir sí en oaxaca se pudo por que acá no!? #abortolegalya URL",F
1205165171859218432,"¡hidaaaaaalgo, ponte chido! hoy pasa a pleno la iniciativa de despenalización de aborto y estamos pendientes de que hagas historia. es hora. la maternidad será deseada o no será. 💚💚💚 #seráleyhidalgo #abortolegalhidalgo #abortolegalya",F
1205168963904249857,¡será ley! 💚 #abortolegalhidalgo esperamos que hidalgo sea la tercera entidad en el país en despenalizar de la interrupción del embarazo hasta las 12 semanas. acá pueden seguir la votación : URL #abortolegalya #seráleyhidalgo URL,F
1205183164118908930,todo nuestro apoyo a las compañeras de #hidalgo #seráley 💚 #abortolegalya URL,F
1205188327986647040,"el USER no aprobó la despenalización del aborto y desechó el dictamen. las y los diputados que se abstuvieron y votaron en contra traicionaron a las compañeras del estado. pero no pararemos, la marea verde está cada vez más presente y la lucha sigue.✊🏾 #abortolegalya",F
1205211116181307392,"sufrir el tema de sentirte casi en la clandestinidad para llegar a la interrupción del embarazo. no solo pase los obstáculos de la vida, sino los de la falta de una ley. USER USER USER #seráley #abortolegalesjusticiasocial #abortolegalya 💚💪✊",F
1205353724622729217,"diputados del #prd y #morena dieron la espalda a su propia propuesta para el #abortolegalya en hidalgo, USER tiene los detalles. además, será inaugurada la pista de patinaje ecológica en el zócalo de la #cdmx URL",F
1205455834479771648,esta enferma es diputada! esto nos dejo el pro! anda a enseñar esi al menos para que dejen de violarnos!!! la maternidad será deseada o no será! 💚💚 #abortolegal #abortolegalya #niunamenos URL,F
1205524880965427202,"antes de condenar el aborto, quiero decirles que la cifra de niñas y mujeres violadas en el mundo es alarmante. y ante estos hechos, hay muchas que mueren por abortos clandestinos. así que antes de juzgarlas, y condenar sus decisiones, pónganse en su lugar. #abortolegalya",F
1206171824830263297,"margaret sanger fundó la liga americana por el control de la natalidad. sus palabras no pueden estar más vigentes hoy: ""si una mujer no tiene el control de su cuerpo, no puede ser libre."" #abortolibre #abortolegalya URL",F
1206818840094466048,"clínica ginecea, doctores ginecólogos especializados. cédula profesional: 5505081/ unam/ ginecología ☎️ tel. 55 5531-1031 whatsapp: 55 3694 3801 #abortolegalya #abortolegalyseguro URL",F
1210064220534050816,¿adivinen por que abandonan bebÉs en este paÍs? la maternidad debe ser deseada. #abortolegalya,F
1211719759580020736,"luego de unos merecidos días de descanso⛵️, las #feministas de #valdiviacl nos volvemos a reunir en el pre-encuentro regional de las que luchan. 🙌si eres feminista independiente o de alguna colectiva, nos vemos este sábado 4 de enero. #abortolegalya #estonohaterminado URL",F
1193625045681295360,"se me nota el odio, #feminista #feminismo #femrad #niunamenos #odio #abortolegalya URL",F
1162183695924703232,"USER Amalia correte mientras la gente decide qué hacer con su cuerpo, entre otras ponerse plumas. #quesealey💚",F
1162434197467934720,"USER nadie exige aborto en ningún caso. sólo pedimos que sea legal para aquella persona embarazada que no quiere estarlo, que no se siente capaz de criarlo, o el motivo que ella y solo ella tenga. #quesealey #lamaternidadseradeseadaonosera",F
1163528793606242309,absuelta. ahora #quesealey URL,F
1163590533828288512,"el viernes participamos en el 2do encuentro de la USER en la fac. de cs. médicas unlp, junto a virginia creimer (especialista en medicina legal y clínica quirúrgica) y gastón cadenas de la USER. gracias compañeras por la invitación! #quesealey #abortolegalya URL",F
1163765935901171714,rt esta foto de cyndi lauper y debbie harry luchando por el aborto legal para #quesealey URL,F
1163865164489351169,"patricia solorza murió presa por abortar y esposada a una camilla. su historia deja claro que no se trata de un hecho aislado; el abandono del estado, que debería proteger a las mujeres, es la norma #quesealey 💚💪 | por USER URL",F
1164991125720952834,"¡hoy! 💚🔥presentación del libro #quesealey de nuestra compañera USER, publicado por USER, en córdoba. URL",F
1165070343037489153,no quiero ser injusta con el resto de las presentaciones pero la presentación de #quesealey en córdoba terminó en trencito y bailando cuarteto.,F
1166126465034964992,#politicasantigenero ¿cómo irrumpen las ofensivas antigénero en américa latina? desde el 2013 hemos visto fuertes ofensivas contra el concepto de género en américa latina. (1/3) #quesealey #abortolegalya #ideologíadegénero #feminismo #niunamenos #activismo #lgbti #elenão URL,F
1167040955268116481,USER USER pero claro que sí. y que detrás del #quesealey esté también la crítica al mandato de tener hijos porque los manda alguno de todos los dioses que existen negando la autonomía de la mujer para decidir o vivir como sujeto de derechos 🌈,F
1167247976294682624,mañana 📗💚🔥✊🏼 presentamos #quesealey en la universidad nacional de quilmes a las 17 hs. están todes invitades ✊🏼🔥💚📗 URL,F
1168194714488754182,salvadoreños residentes en suecia recolectando firmas para el #votoenelexterior2021 #quesealey USER es nuestro derecho constitucional ejercer el sufragio. #iniciativahermanocercano #salvadoteñossomostodos USER USER USER URL,F
1179398762323677184,la lucha continua ... #lavueltaeselestadio #sialaleyderezonificacion #slemg #unidadazulgrana #quesealey #todosjuntospodemos URL,F
1179485892643299328,excelente nota a USER en USER de esta semana desde USER 🎬💚 #quesealey #cine #sansebastian #murielsantaana USER URL,F
1179508890121261056,[hoy] #cinergiaradio📻 🎧🎬📺📱 #greysanatomy #thepolitician #batgirl #bigmouth #joker #quesealey #halloween #cinergitos y mucho más! ⏰ de 19.30 a 21.30h 👉 online en USER 👇 URL URL,F
1179708534390439936,si ya tenes o recibíste la remera del #sialaleyderezonificacion envía tu foto a USER USER y USER y juntos le damos rt para seguir pidiendo lo que nos corresponde. #quesealey y que USER haga justicia !!! URL,F
1179746521430011907,[en vivo] ya está juan solanas en los estudios de USER conversando con USER sobre el estreno de #quesealey el documental que se estrena hoy en argentina y registra la lucha por el derecho al #abortolegal seguro y gratuito 📻 URL URL,F
1179758379306291215,"[en lÍnea] juan solanas, director del documental #quesealey"" (USER) con USER 📻| #caballerodedía: hasta las 12 por am 550 | URL URL",F
1179780167406895106,"#argentina se estrena el documental #quesealey. ""después de un año, no se salva ninguna vida. por esa razón, se volvió a presentar el proyecto de ley este año una vez más, q/ permite la interrupción voluntaria del embarazo hasta la semana 14"": URL #abortolegal",F
1179788338879979521,"#quesealey hoy! el director juan solanas estará presentando la película en el arte múltiplex belgrano, función de las 22:35 hs. URL",F
1179809475345240064,hoy se estrena USER de juan solanas. llenemos los cines de verde hasta #quesealey URL,F
1180689015881846791,estuve en el avant premier!! gran pelicula!! no sólo por la calidad cinematográfica sino porque es un instrumento de lucha para USER !! #quesealey URL,F
1181696514906886145,por ver #quésealey 💚 URL,N
1183400143514755072,"algo así es la bienvenida al ☀️ de les feminismos en #laplata. #encuentroplurinacional de mujeres, trans, travestis, bisexuales, lesbianas, no binaries. #encuentro 💚 #quesealey #laplata2019 URL",F
1183552919406370818,bien nico del caño. #quesealey #debatear2019,F
1185398705114898432,"♀️ todos los hombres que estén en contra del aborto operense para que ninguna mujer aborte por su culpa. ♀️ todas las mujeres que estén en contra del aborto, no aborten. #seráley #quesealey #abortolegalya #abortolegalsonora #abortolegalentodoméxico #abortolegalseguroygratuito",F
1185608538904764417,pañuelazo en #villa31 bis de retiro luego de la inauguración de un nueva consejería de derechos #sevaacaer #quesealey #abortolegal URL,F
1189030296102014978,"cuando USER me regalò un pañuelo verde me dijo “debes ser valiente al usarlo, te van a insultar, te van a decir cosas horribles, hay que resistir por ellas” y así ha sido, es y será hasta #quesealey",F
1189142926351310851,"qué emoción, amiga. felicitaciones por el laburo y gracias también. este libro es testimonio fundamental de una realidad que no queremos más. todas #somosbelen y seguiremos luchando hasta #quesealey 👊💚 URL",F
1189867006268456961,sumate a la movida !!! el 9/11 vs argentinos jrs todos con la #remeradelaley en la cancha. visualicemos el proyecto de ley pedido por san lorenzo para av la plata. pedimos el tratamiento y #quesealey URL URL,F
1190122316484792320,💪💚💜🏳️‍🌈 #lgbtq #feministas #quesealey 💚 #abortolegalya mi cuerpo mi decisión 💋 URL,F
1191530437883170822,es verdad que operaron. una senadora kirchnerista se dio vuelta (nadie la desterró del bloque fpv y se dijo fue a pedido de cfk). ojalá algún día sepamos qué pasó. #quesealey URL,F
1191669243311464448,"faltan 4️⃣ dias, sumate a la movida!!! el 9/11 vs aaaj todos con la #remeradelaley en la cancha. hagamos +visible el proyecto de ley pedido por san lorenzo para av la plata. pedimos el tratamiento y el #sialaleyderezonificacion #quesealey adquirila en URL URL",F
1191802843050713092,#quesealey💚 necesitamos una ley de aborto legal en argentina porque la interrupción legal del embarazo (ile) -como la tenemos desde 1921- no está en el programa médico obligatorio por eso hay obstáculos también en el ámbito privado. lean esta historia: URL,F
1191812945900126209,"hay que leer este hilo. hay que abrazar a la pareja de leo, a leo, a su familia. hay que gritar #quesealey hasta que sea ley. esto se tiene que terminar ya URL",F
1191846619630751745,"gracias! trabajo en equipo de mucha gente y aportes de todas las bancadas del senado, sin excepción. esperamos estudio y aprobación, de igual manera, en USER 💪🏻#primerolainfancia #quesealey URL",F
1191880474077138944,gracias por el valor de compartir su dolor para defender el protocolo de #ile y pedir #abortolegal #quesealey orgullo de pertenecer a USER que todos los dias garantiza derechos 💜💚💪 URL,F
1191908227576926208,los derechos de las mujeres no terminan con el aborto legal pero sería un gran paso en el camino. #quesealey #abortolegal #abortolegalya URL,F
1191911031762755584,"USER compañera inmensa USER, estamos “juntes “ a USER en la USER no vamos a descansar hasta #quesealey que sea #ive💚💚💚💚💚💚",F
1191914283879337985,"así sin tibieza. sin eufemismos ni tremendismos. sin excusas de ""polémico/delicado/etc"". es salud pública. son derechos. #quesealey URL",F
1192071572493873152,"""el aborto es un problema de salud pÚblica"" | así habló el presidente electo USER en su conferencia en la USER #abortolegalya #quesealey [URL URL",F
1192098584830894082,"amigo de satanás, 10 días de electo y ya quiero proponer tu reelección. #quesealey 💚 URL",F
1192106558295027712,#quesealey 💚 alberto fernández en méxico URL,F
1192852220657713152,mañana todos a llenar el bidegain y alentar al ciclón USER y a fondo con la ley de zonificación como dijiste. 💪💪🔵🔴🔵🔴. #sialaleyderezonificacion #quesealey URL,F
1194207310375206914,"vamos a ver qué pasa hoy en la legislatura. si no hay respuestas, tratamiento ni votación ya sabemos qué hay que hacer. basta de tapar pactos políticos. vayamos al frente ! #sialaleyderezonificacion voten y #quesealey USER USER USER USER",F
1194701301709451265,pañuelazo en USER #34mdqfilmfest #quesealey USER USER URL,F
1195164341273804801,2020 #quesealey por belen x todes 💚 URL,F
1196782745567010816,en #viedma acompañamos a sobrevivientes de #abusosexualinfantil en la charla abierta para exigir la imprescriptibilidad de esos delitos. #quesealey #equipomatzen #sobrevivientesasiríonegro USER URL,F
1196831208036065280,iglesia y estado por separado. lo tiene que entender la dirigencia política. las políticas públicas no deben tomarse atendiendo las tradiciones clericales. #quesealey #abortolegalya #iglesiayestadoxseparado,F
1197128164067155973,miremos quien lo impulsa y quien no quiere dar quorum para saber que pais nos espera #fichalimpiaargentina es indispensable gracias USER y USER por impulsar este proyecto #quesealey URL,F
1197139934945140739,para que la corrupción no se lleve la plata de nuestros impuestos al bolsillo del corrupto. #quesealey #fichalimpia URL,F
1197144914754260992,#fichalimpiaargentina #quesealey conocé cómo funciona esta ley tan necesaria! es el 21/11 la fecha correcta en qué debe tratarse! por una república sin corrupción! “aún estamos a tiempo” USER URL,F
1197180558809411587,una de las mejores leyes para la sociedad explicada por USER #fichalimpia 👇 #quesealey URL,F
1197528903482511360,"hoy, en el día de la enfermería, eligimos estar en la calle, para que se profesionalice la carrera. en santa fe y en rosario. #quesealey URL",F
1200138658092900353,"porque la marea es mundial y la lucha compartida, tengo el orgullo de charlar con estas compañerazas en madrid. todes invitades! 💚💪🏾 #quesealey URL",F
1200961827091427328,grande compañero USER siempre junto al pueblo ✊ #quesealey #noalnegacionismo arriba USER avanzar a la unidad para el cambio!! USER USER,F
1200970654331392001,ante los dichos de alberto fernández sobre el aborto. #quesealey #abortolegal #argentina 🔗 URL URL,F
